,actor id,actor name,character,gender,movie id,movie release year,title
1815,8891,John Travolta,Bolt (voice),Male,13053,2008,Bolt
1816,10990,Emma Watson,Pauline Fossil,Female,20497,2008,Ballet Shoes
1817,17604,Jeremy Renner,Sgt. William James,Male,12162,2008,The Hurt Locker
1818,78036,Michael Copon,Mathayus,Male,13486,2008,The Scorpion King: Rise of a Warrior
1819,16483,Sylvester Stallone,John Rambo,Male,7555,2008,Rambo
1820,55084,Sean Faris,Jake Tyler,Male,8456,2008,Never Back Down
1821,1337,Tony Leung Chiu-Wai,Zhou Yu,Male,12289,2008,Red Cliff
1822,2372,Ron Perlman,Hellboy,Male,11253,2008,Hellboy II: The Golden Army
1823,2144,Tobin Bell,John Kramer,Male,11917,2008,Saw V
1824,3896,Liam Neeson,Bryan,Male,8681,2008,Taken
1825,52404,Mae Whitman,Tinker Bell (voice),Female,13179,2008,Tinker Bell
1826,206,Jim Carrey,Horton (voice),Male,12222,2008,Horton Hears a Who!
1827,34202,Matt Lanter,Anakin Skywalker (voice),Male,12180,2008,Star Wars: The Clone Wars
1828,57599,Seann William Scott,Wheeler,Male,15373,2008,Role Models
1829,2888,Will Smith,Ben,Male,11321,2008,Seven Pounds
1830,76788,Dev Patel,Jamal Malik,Male,12405,2008,Slumdog Millionaire
1831,73355,Georgia Groome,Georgia,Female,12689,2008,"Angus, Thongs and Perfect Snogging"
1832,17521,Kelly Reilly,Jenny,Female,13510,2008,Eden Lake
1833,25130,Ben Barnes,Prince Caspian,Male,2454,2008,The Chronicles of Narnia: Prince Caspian
1834,54499,Briana Evigan,Andie West,Female,8328,2008,Step Up 2: The Streets
1835,51991,Michael Stahl-David,Rob Hawkins,Male,7191,2008,Cloverfield
1836,2888,Will Smith,John Hancock,Male,8960,2008,Hancock
1837,77948,Selena Gomez,Mary Santiago,Female,15157,2008,Another Cinderella Story
1838,34923,Atsuko Tanaka,Motoko Kusanagi (voice),Female,14092,2008,Ghost in the Shell 2.0
1839,70851,Jack Black,Po (voice),Male,15854,2008,Kung Fu Panda: Secrets of the Furious Five
1840,5530,James McAvoy,Wesley Gibson,Male,8909,2008,Wanted
1841,976,Jason Statham,Jensen Ames,Male,10483,2008,Death Race
1842,206,Jim Carrey,Carl Allen,Male,10201,2008,Yes Man
1843,56614,Ray Stevenson,Frank Castle / The Punisher,Male,13056,2008,Punisher: War Zone
1844,57207,Tony Jaa,Tien,Male,16353,2008,Ong Bak 2
1845,190,Clint Eastwood,Walt Kowalski,Male,13223,2008,Gran Torino
1846,500,Tom Cruise,Claus Schenk Graf von Stauffenberg,Male,2253,2008,Valkyrie
1847,52262,Sean Maguire,Leonidas,Male,7278,2008,Meet the Spartans
1848,38941,Jim Sturgess,Ben Campbell,Male,8065,2008,21
1849,29222,Zac Efron,Troy Bolton,Male,11887,2008,High School Musical 3: Senior Year
1850,17244,Hayden Christensen,David Rice,Male,8247,2008,Jumper
1851,1772,Anna Faris,Shelley,Female,12620,2008,The House Bunny
1852,34847,Emma Roberts,Poppy Moore,Female,13971,2008,Wild Child
1853,27763,Casper Van Dien,Johnny Rico,Male,11127,2008,Starship Troopers 3: Marauder
1854,79795,Shiloh Fernandez,Rickie,Male,23966,2008,Deadgirl
1855,4495,Steve Carell,Maxwell Smart,Male,11665,2008,Get Smart
1856,17140,Abigail Breslin,Kit Kittredge,Female,8359,2008,Kit Kittredge: An American Girl
1857,27103,Graham Phillips,Ben Tennyson,Male,16000,2008,Ben 10: Race Against Time
1858,6968,Hugh Jackman,Wyatt Bose,Male,13018,2008,Deception
1859,1461,George Clooney,Harry Pfarrer,Male,4944,2008,Burn After Reading
1860,13240,Mark Wahlberg,Max Payne,Male,13051,2008,Max Payne
1861,54815,Steven Strait,D’Leh,Male,7840,2008,"10,000 BC"
1862,23659,Will Ferrell,Brennan Huff,Male,12133,2008,Step Brothers
1863,7317,Peter Sallis,Wallace (voice),Male,14447,2008,A Matter of Loaf and Death
1864,19274,Seth Rogen,Dale Denton,Male,10189,2008,Pineapple Express
1865,12640,David Duchovny,Fox Mulder,Male,8836,2008,The X Files: I Want to Believe
1866,18897,Jackie Chan,Old Hop / Lu Yan,Male,1729,2008,The Forbidden Kingdom
1867,36592,Saoirse Ronan,Lina Mayfleet,Female,13600,2008,City of Ember
1868,6279,Alexis Bledel,Lena Kaligaris,Female,10188,2008,The Sisterhood of the Traveling Pants 2
1869,4493,Catherine Bell,Cassandra Nightingale,Female,32790,2008,The Good Witch
1870,51944,Mike Epps,Boog (Voice),Male,13690,2008,Open Season 2
1871,7399,Ben Stiller,Tugg Speedman,Male,7446,2008,Tropic Thunder
1872,74360,Tabitha St. Germain,Willa / Coral / Flutterpixie (voice),Female,18198,2008,Barbie Mariposa and Her Butterfly Fairy Friends
1873,18269,Brendan Fraser,Mo 'Silvertongue' Folchart,Male,2309,2008,Inkheart
1875,204,Kate Winslet,Hanna Schmitz,Female,8055,2008,The Reader
1876,46593,Emile Hirsch,Speed Racer,Male,7459,2008,Speed Racer
1877,6384,Keanu Reeves,Detective Tom Ludlow,Male,1266,2008,Street Kings
1878,24891,Clovis Cornillac,Asterix,Male,2395,2008,Asterix at the Olympic Games
1879,10859,Ryan Reynolds,Will Hayes,Male,8390,2008,"Definitely, Maybe"
1880,81160,Belén Fabra,Valérie,Female,19173,2008,Diary of a Nymphomaniac
1881,20738,Song Kang-ho,"Yoon Tae-goo, the Weird",Male,15067,2008,"The Good, The Bad, The Weird"
1882,1844,Til Schweiger,Jack Carver,Male,7916,2008,Far Cry
1883,25837,Elisha Cuthbert,Jordan Roark,Female,14197,2008,My Sassy Girl
1884,10959,Shia LaBeouf,Jerry Shaw,Male,13027,2008,Eagle Eye
1885,3036,John Cusack,Igor (voice),Male,14248,2008,Igor
1886,11023,Shawn Ashmore,Eric,Male,11152,2008,The Ruins
1887,25934,David Boreanaz,Hal Jordan / Green Lantern (voice),Male,14011,2008,Justice League: The New Frontier
1888,5472,Colin Firth,Richard Bratton,Male,13401,2008,The Accidental Husband
1889,37769,Tanit Phoenix,Alexandria,Female,208802,2008,Kamasutra Nights
1890,1245,Scarlett Johansson,Cristina,Female,5038,2008,Vicky Cristina Barcelona
1892,77289,Catinca Untaru,Alexandria,Female,14784,2008,The Fall
1894,2628,Kiefer Sutherland,Ben Carson,Male,13515,2008,Mirrors
1895,57755,Woody Harrelson,Roy,Male,6687,2008,Transsiberian
1896,28238,David Hasselhoff,Hammet,Male,14863,2008,Anaconda 3: Offspring
1897,21946,Cyril Raffaelli,Damien,Male,15357,2009,District 13: Ultimatum
1898,65731,Sam Worthington,Jake Sully,Male,19995,2009,Avatar
1899,287,Brad Pitt,"First Lieutenant Aldo ""The Apache"" Raine",Male,16869,2009,Inglourious Basterds
1900,10980,Daniel Radcliffe,Harry Potter,Male,767,2009,Harry Potter and the Half-Blood Prince
1901,3223,Robert Downey Jr.,Sherlock Holmes,Male,10528,2009,Sherlock Holmes
1902,17183,Jackie Earle Haley,Walter Kovacs / Rorschach,Male,13183,2009,Watchmen
1903,68812,Ed Asner,Carl Fredricksen (voice),Male,14160,2009,Up
1904,15757,Ray Romano,Manny (voice),Male,8355,2009,Ice Age: Dawn of the Dinosaurs
1905,51329,Bradley Cooper,Phil Wenneck,Male,18785,2009,The Hangover
1907,3036,John Cusack,Jackson Curtis,Male,14161,2009,2012
1908,501,Dakota Fanning,Coraline Jones (voice),Female,14836,2009,Coraline
1909,1205,Richard Gere,Parker Wilson,Male,28178,2009,Hachi: A Dog's Tale
1910,52848,Isla Fisher,Rebecca Bloomwood,Female,20048,2009,Confessions of a Shopaholic
1911,62064,Chris Pine,James T. Kirk,Male,13475,2009,Star Trek
1912,19278,Bill Hader,Flint Lockwood / FLDSMDFR (voice),Male,22794,2009,Cloudy with a Chance of Meatballs
1913,7399,Ben Stiller,Larry Daley,Male,18360,2009,Night at the Museum: Battle of the Smithsonian
1914,6065,Dennis Quaid,General Hawk,Male,14869,2009,G.I. Joe: The Rise of Cobra
1915,1281,Freddie Highmore,Arthur Montgomery,Male,26505,2009,Arthur and the Revenge of Maltazard
1916,2963,Nicolas Cage,John Koestler,Male,13811,2009,Knowing
1917,1461,George Clooney,Mr. Fox (voice),Male,10315,2009,Fantastic Mr. Fox
1918,31,Tom Hanks,Robert Langdon,Male,13448,2009,Angels & Demons
1919,21657,Vera Farmiga,Kate Coleman,Female,21208,2009,Orphan
1920,15563,Anika Noni Rose,Tiana (voice),Female,10198,2009,The Princess and the Frog
1921,37917,Kristen Stewart,Bella Swan,Female,18239,2009,The Twilight Saga: New Moon
1922,24045,Joseph Gordon-Levitt,Tom Hansen,Male,19913,2009,(500) Days of Summer
1923,134,Jamie Foxx,Nick Rice,Male,22803,2009,Law Abiding Citizen
1924,52404,Mae Whitman,Tinker Bell (voice),Female,25475,2009,Tinker Bell and the Lost Treasure
1925,290,Christopher Plummer,1 (voice),Male,12244,2009,9
1927,44735,Jesse Eisenberg,Columbus,Male,19908,2009,Zombieland
1928,976,Jason Statham,Chev Chelios,Male,15092,2009,Crank: High Voltage
1929,7499,Jared Leto,Nemo Nobody (old & adult),Male,31011,2009,Mr. Nobody
1930,6807,Sam Rockwell,Sam Bell,Male,17431,2009,Moon
1931,82191,Sharlto Copley,Wikus van der Merwe,Male,17654,2009,District 9
1932,3894,Christian Bale,John Connor,Male,534,2009,Terminator Salvation
1933,69899,Zachary Levi,Toby,Male,23398,2009,Alvin and the Chipmunks: The Squeakquel
1934,23721,Dieter Laser,Dr. Heiter,Male,37169,2009,The Human Centipede (First Sequence)
1935,74358,Kelly Sheridan,Barbie / Corrine (voice),Female,23566,2009,Barbie and the Three Musketeers
1936,2144,Tobin Bell,Jigsaw / John,Male,22804,2009,Saw VI
1937,16828,Chris Evans,Nick Gant,Male,13455,2009,Push
1938,368,Reese Witherspoon,Susan Murphy / Ginormica (voice),Female,15512,2009,Monsters vs Aliens
1939,880,Ben Affleck,Neil,Male,10184,2009,He's Just Not That Into You
1940,51992,Odette Annable,Casey Beldon,Female,13788,2009,The Unborn
1941,55466,James Corden,Fletch,Male,18238,2009,Lesbian Vampire Killers
1942,18277,Sandra Bullock,Margaret Tate,Female,18240,2009,The Proposal
1943,70456,Emily Browning,Anna Ivers,Female,14254,2009,The Uninvited
1944,36592,Saoirse Ronan,Susie Salmon,Female,7980,2009,The Lovely Bones
1945,112013,Rain,Raizo,Male,22832,2009,Ninja Assassin
1946,87440,Chris Carmack,Sam Reide,Male,16258,2009,The Butterfly Effect 3: Revelations
1947,62,Bruce Willis,Tom Greer,Male,19959,2009,Surrogates
1948,95038,Johanna Braddy,Lisa,Female,1977,2009,The Grudge 3
1949,15831,Frank Welker,Scooby-Doo (voice),Male,22620,2009,Scooby-Doo! The Mystery Begins
1950,1337,Tony Leung Chiu-Wai,Zhou Yu,Male,15384,2009,Red Cliff Part II
1951,59620,Gemma Arterton,Alice Creed,Female,38542,2009,The Disappearance of Alice Creed
1952,64,Gary Oldman,"Tiny Tim, Bob Cratchit, Marley",Male,17979,2009,A Christmas Carol
1953,1461,George Clooney,Ryan Bingham,Male,22947,2009,Up in the Air
1954,52763,Aamir Khan,Rancho,Male,20453,2009,3 Idiots
1955,19537,Megan Fox,Jennifer Check,Female,19994,2009,Jennifer's Body
1956,6283,Michael Nyqvist,Mikael Blomkvist,Male,15472,2009,The Girl with the Dragon Tattoo
1958,2440,Bill Nighy,Viktor,Male,12437,2009,Underworld: Rise of the Lycans
1959,61831,Sammi Hanratty,Chrissa Maxwell,Female,18182,2009,An American Girl: Chrissa Stands Strong
1960,26510,Eugene Levy,Mr. Levenstein,Male,26123,2009,American Pie Presents: The Book of Love
1961,94421,Bobby Campo,Nick O'Bannon,Male,19912,2009,The Final Destination
1962,18918,Dwayne Johnson,Capt. Charles 'Chuck' Baker (voice),Male,16866,2009,Planet 51
1963,3896,Liam Neeson,Eliot Deacon,Male,36419,2009,After.Life
1964,53492,Sam Huntington,Eric,Male,13532,2009,Fanboys
1965,2963,Nicolas Cage,Dr. Tenma (voice),Male,16577,2009,Astro Boy
1966,90451,Tom Sturridge,Carl,Male,18947,2009,The Boat That Rocked
1967,90582,Tom Frederic,Nate,Male,23823,2009,Wrong Turn 3: Left for Dead
1968,56366,Ross McCall,Dave,Male,15809,2009,Green Street Hooligans 2
1969,60279,Fred Tatasciore,Hulk (voice),Male,101907,2009,Hulk vs. Thor
1970,96669,Evan McGuire,Brendan (voice),Male,26963,2009,The Secret of Kells
1971,4764,John C. Reilly,Larten Crepsley,Male,24418,2009,Cirque du Freak: The Vampire's Assistant
1973,10,Bob Peterson,Dug / Alpha (voice),Male,24589,2009,Dug's Special Mission
1974,11107,Ben Foster,Bower,Male,19898,2009,Pandorum
1975,78262,Olivia May,Katie Powers,Female,14912,2009,18 Year Old Virgin
1976,9137,Renée Zellweger,Emily Jenkins,Female,28355,2009,Case 39
1977,23659,Will Ferrell,Dr. Rick Marshall,Male,18162,2009,Land of the Lost
1978,32205,Brendan Fletcher,Bill Williamson,Male,38780,2009,Rampage
1979,77948,Selena Gomez,Carter Mason,Female,19458,2009,Princess Protection Program
1980,51300,Derek Mears,Jason Vorhees,Male,13207,2009,Friday the 13th
1981,3490,Adrien Brody,Clive,Male,37707,2009,Splice
1982,569,Ethan Hawke,Edward Dalton,Male,19901,2009,Daybreakers
1984,192,Morgan Freeman,Keith Ripley,Male,14979,2009,Thick as Thieves
1985,21688,Bae Doona,Nozomi,Female,25053,2009,Air Doll
1986,117861,Maxime Godart,Nicolas,Male,31203,2009,Little Nicholas
1987,11366,Lorenzo Lamas,Allan Baxter,Male,17911,2009,Mega Shark vs Giant Octopus
1988,32895,Kevin James,Paul Blart,Male,14560,2009,Paul Blart: Mall Cop
1989,132078,DJ Qualls,Kyle Edwards,Male,20618,2009,Road Trip: Beer Pong
1990,22226,Paul Rudd,Peter Klaven,Male,16538,2009,"I Love You, Man"
1991,96081,Julia Voth,Trixie,Female,26715,2009,Bitch Slap
1992,16376,Larry David,Boris Yellnikoff,Male,19265,2009,Whatever Works
1993,76996,Jonathan Bennett,Van Wilder,Male,19824,2009,Van Wilder: Freshman Year
1994,80576,Max Records,Max,Male,16523,2009,Where the Wild Things Are
1996,6807,Sam Rockwell,Darwin the Guinea Pig (voice),Male,19585,2009,G-Force
1997,6193,Leonardo DiCaprio,Dom Cobb,Male,27205,2010,Inception
1998,10980,Daniel Radcliffe,Harry Potter,Male,12444,2010,Harry Potter and the Deathly Hallows: Part 1
1999,3223,Robert Downey Jr.,Tony Stark / Iron Man,Male,10138,2010,Iron Man 2
2000,6193,Leonardo DiCaprio,Teddy Daniels,Male,11324,2010,Shutter Island
2001,16483,Sylvester Stallone,Barney Ross,Male,27578,2010,The Expendables
2002,31,Tom Hanks,Woody (voice),Male,10193,2010,Toy Story 3
2003,76070,Mia Wasikowska,Alice Kingsleigh,Female,12155,2010,Alice in Wonderland
2004,16855,Mandy Moore,Rapunzel (voice),Female,38757,2010,Tangled
2005,4495,Steve Carell,Gru (voice),Male,20352,2010,Despicable Me
2006,33235,Logan Lerman,Percy Jackson,Male,32657,2010,Percy Jackson & the Olympians: The Lightning Thief
2007,449,Jay Baruchel,Hiccup Horrendous Haddock III (voice),Male,10191,2010,How to Train Your Dragon
2008,17052,Topher Grace,Edwin,Male,34851,2010,Predators
2009,2144,Tobin Bell,Jigsaw / John,Male,41439,2010,Saw: The Final Chapter
2010,934,Russell Crowe,Robin Longstride,Male,20662,2010,Robin Hood
2011,227611,Mirai Shida,Arrietty (voice),Female,51739,2010,The Secret World of Arrietty
2012,44735,Jesse Eisenberg,Mark Zuckerberg,Male,37799,2010,The Social Network
2013,17178,Patrick Wilson,Josh Lambert,Male,49018,2010,Insidious
2014,15265,Srđan Todorović,Milos,Male,73861,2010,A Serbian Film
2015,524,Natalie Portman,Nina Sayers,Female,44214,2010,Black Swan
2016,120724,Jaden Smith,Dre Parker,Male,38575,2010,The Karate Kid
2017,23659,Will Ferrell,Megamind (voice),Male,38055,2010,Megamind
2018,6162,Paul Bettany,Michael,Male,22894,2010,Legion
2019,65731,Sam Worthington,Perseus,Male,18823,2010,Clash of the Titans
2020,39995,Michael Cera,Scott Pilgrim,Male,22538,2010,Scott Pilgrim vs. the World
2021,130640,Hailee Steinfeld,Mattie Ross,Female,44264,2010,True Grit
2022,78110,Scott Adkins,Uri Boyka,Male,38234,2010,Undisputed III: Redemption
2023,17051,James Franco,Aron Ralston,Male,44115,2010,127 Hours
2024,10843,Luke Goss,Carl 'Luke' Lucas / Frankenstein,Male,51620,2010,Death Race 2
2025,12073,Mike Myers,Shrek (voice),Male,10192,2010,Shrek Forever After
2026,54693,Emma Stone,Olive Penderghast,Female,37735,2010,Easy A
2027,18918,Dwayne Johnson,Derek Thompson / Tooth Fairy,Male,23023,2010,Tooth Fairy
2028,19728,Mark Harmon,Superman (voice),Male,30061,2010,Justice League: Crisis on Two Earths
2029,5292,Denzel Washington,Frank Barnes,Male,44048,2010,Unstoppable
2030,27428,Aaron Taylor-Johnson,Deyv Lizevski / Ko‘tga-tepar,Male,23483,2010,Kick-Ass
2031,52404,Mae Whitman,Tinker Bell (voice),Female,44683,2010,Tinker Bell and the Great Fairy Rescue
2032,5472,Colin Firth,King George VI,Male,45269,2010,The King's Speech
2033,25246,Andy Lau,Detective Dee,Male,48492,2010,Detective Dee and the Mystery of the Phantom Flame
2034,8891,John Travolta,Charlie Wax,Male,26389,2010,From Paris with Love
2035,5527,Skandar Keynes,Edmund Prevensie,Male,10140,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader
2036,37917,Kristen Stewart,Bella Swan,Female,24021,2010,The Twilight Saga: Eclipse
2037,138009,Rick Malambri,Luke,Male,41233,2010,Step Up 3D
2038,880,Ben Affleck,Doug MacRay,Male,23168,2010,The Town
2039,3896,Liam Neeson,Col. John 'Hannibal' Smith,Male,34544,2010,The A-Team
2040,19292,Adam Sandler,Lenny Feder,Male,38365,2010,Grown Ups
2041,11006,James Marsden,Diggs (voice),Male,39691,2010,Cats & Dogs: The Revenge of Kitty Galore
2042,127387,Yuri Lowenthal,Sammy (voice),Male,49953,2010,A Turtle's Tale: Sammy's Adventures
2043,129928,Sarah Butler,Jennifer Hills,Female,43947,2010,I Spit on Your Grave
2044,15577,Emily Barclay,Gylfie (voice),Female,41216,2010,Legend of the Guardians: The Owls of Ga'Hoole
2045,77122,María Valverde,Babi,Female,61979,2010,Three Steps Above Heaven
2046,500,Tom Cruise,Roy Miller,Male,37834,2010,Knight and Day
2047,1951,Elisabeth Shue,Julie Forester,Female,43593,2010,Piranha 3D
2048,131,Jake Gyllenhaal,Prince Dastan,Male,9543,2010,Prince of Persia: The Sands of Time
2049,11701,Angelina Jolie,Evelyn Salt,Female,27576,2010,Salt
2050,70336,Won Bin,Cha Tae-sik,Male,51608,2010,The Man from Nowhere
2051,2963,Nicolas Cage,Balthazar Blake,Male,27022,2010,The Sorcerer's Apprentice
2052,449,Jay Baruchel,Hiccup Horrendous Haddock III (voice),Male,47626,2010,Legend of the BoneKnapper Dragon
2053,1121,Benicio del Toro,Lawrence Talbot,Male,7978,2010,The Wolfman
2054,18918,Dwayne Johnson,Driver,Male,41283,2010,Faster
2055,3036,John Cusack,Adam,Male,23048,2010,Hot Tub Time Machine
2057,47296,Jeffrey Dean Morgan,Franklin Clay,Male,34813,2010,The Losers
2058,25541,Katherine Heigl,Jen Kornfeldt,Female,37821,2010,Killers
2059,9828,Garrett Hedlund,Sam Flynn,Male,20526,2010,TRON: Legacy
2060,10912,Eva Green,Rebecca,Female,59457,2010,Womb
2061,934,Russell Crowe,John Brennan,Male,43539,2010,The Next Three Days
2062,74358,Kelly Sheridan,Merliah,Female,34134,2010,Barbie in A Mermaid Tale
2063,1239270,Matthew J. Munn,Boog / Doug (voice),Male,51170,2010,Open Season 3
2064,112741,Nathaniel Brown,Oscar,Male,34647,2010,Enter the Void
2065,88816,Noah Ringer,Aang,Male,10196,2010,The Last Airbender
2066,59222,George Newbern,Kal-El / Clark Kent / Superman (voice),Male,43641,2010,Superman/Shazam!: The Return of Black Adam
2067,82400,Vincent Zhao,Su Can / Su Qi-Er,Male,37034,2010,True Legend
2068,131820,Emma Bell,Parker O'Neil,Female,44363,2010,Frozen
2069,1231,Julianne Moore,Cara Harding,Female,41505,2010,Shelter
2070,2,Mark Hamill,Alighiero,Male,31967,2010,Dante's Inferno: An Animated Epic
2071,119834,Necar Zadegan,Elena,Female,56743,2010,Elena Undone
2072,1223726,Robbie Amell,Fred,Male,47533,2010,Scooby-Doo! Curse of the Lake Monster
2073,108916,Rooney Mara,Nancy Holbrook,Female,23437,2010,A Nightmare on Elm Street
2074,18082,Timothy Olyphant,David,Male,29427,2010,The Crazies
2075,72440,Brendan Fehr,James McKinsey,Male,40080,2010,The Cutting Edge: Fire & Ice
2076,17276,Gerard Butler,Milo Boyd,Male,27573,2010,The Bounty Hunter
2077,56323,Tina Fey,Claire Foster,Female,35056,2010,Date Night
2078,18897,Jackie Chan,Monkey (voice),Male,50393,2010,Kung Fu Panda Holiday
2079,131,Jake Gyllenhaal,Jamie Randall,Male,43347,2010,Love & Other Drugs
2080,11678,Rainn Wilson,Frank Darbo,Male,45132,2010,Super
2081,78216,Louise Bourgoin,Adèle Blanc-Sec,Female,35552,2010,The Extraordinary Adventures of Adèle Blanc-Sec
2082,449,Jay Baruchel,Kirk Kettner,Male,34016,2010,She's Out of My League
2083,16851,Josh Brolin,Jonah Hex,Male,20533,2010,Jonah Hex
2084,5292,Denzel Washington,Eli,Male,20504,2010,The Book of Eli
2085,380,Robert De Niro,Jack Byrnes,Male,39451,2010,Little Fockers
2086,124747,Pierre Coffin,Minions (various),Male,54551,2010,Banana
2087,17244,Hayden Christensen,Luke,Male,43552,2010,Vanishing on 7th Street
2088,980,Vinnie Jones,McTeague,Male,29564,2010,Smokin' Aces 2: Assassins' Ball
2089,108919,Chris Riggi,Jacob White,Male,40264,2010,Vampires Suck
2090,87079,Jaleel White,Dr. Terry McCormick,Male,52454,2010,Mega Shark vs. Crocosaurus
2091,89819,Zachary Gordon,Greg Heffley,Male,33217,2010,Diary of a Wimpy Kid
2093,9656,Johnny Knoxville,Himself,Male,16290,2010,Jackass 3D
2094,2231,Samuel L. Jackson,Henry Harold 'H' Humphries,Male,38199,2010,Unthinkable
2095,9273,Amy Adams,Anna Brady,Female,25195,2010,Leap Year
2096,18897,Jackie Chan,Bob Ho,Male,23172,2010,The Spy Next Door
2097,74568,Chris Hemsworth,Thor Odinson,Male,10195,2011,Thor
2098,500,Tom Cruise,Ethan Hunt,Male,56292,2011,Mission: Impossible - Ghost Protocol
2099,10980,Daniel Radcliffe,Harry Potter,Male,12445,2011,Harry Potter and the Deathly Hallows: Part 2
2100,85,Johnny Depp,Captain Jack Sparrow,Male,1865,2011,Pirates of the Caribbean: On Stranger Tides
2101,17051,James Franco,Will Rodman,Male,61791,2011,Rise of the Planet of the Apes
2102,37917,Kristen Stewart,Bella Swan,Female,50619,2011,The Twilight Saga: Breaking Dawn - Part 1
2103,10859,Ryan Reynolds,Hal Jordan / Green Lantern,Male,44912,2011,Green Lantern
2104,16828,Chris Evans,Steve Rogers / Captain America,Male,1771,2011,Captain America: The First Avenger
2105,10730,Rowan Atkinson,Johnny English,Male,58233,2011,Johnny English Reborn
